5080
2581;4;3456;126;69870;2206;4;10823;10822;592
2641;3;3424;114;71511;2233;4;11071;11070;605
2701;4;3440;126;73204;2261;4;11327;11326;620
2761;4;3448;126;74788;2287;4;11575;11574;632
2821;4;3600;87;76463;2333;4;11825;11824;645
2881;4;3440;126;78036;2360;4;12074;12073;658
2941;4;3440;126;79679;2387;4;12332;12331;673
3001;4;3440;126;81214;2413;4;12582;12581;686
3061;4;3424;126;82841;2440;4;12832;12831;699
3121;4;3576;87;84608;2510;4;13084;13083;714
3181;4;3592;87;86312;2588;4;13336;13335;728
3241;4;3448;126;87976;2616;4;13587;13586;742
3301;3;3440;114;89602;2643;4;13837;13836;755
3361;4;3480;126;91193;2669;4;14088;14087;769
3421;4;3456;126;92876;2697;4;14341;14340;782
3481;3;3432;114;94445;2723;4;14591;14589;795
3541;2;3600;63;96090;2750;4;14844;14842;809
3601;4;3600;87;97795;2808;4;15095;15093;824
3661;4;3592;87;99370;2880;4;15346;15344;837
3721;3;3456;114;100956;2907;4;15600;15598;851
3781;4;3440;126;102669;2935;4;15853;15851;866
3841;4;3592;87;104292;2988;4;16104;16102;879
3901;4;3584;87;105928;3063;4;16355;16353;893
3961;4;3608;87;107525;3136;4;16607;16605;906
4021;3;3616;75;109150;3211;4;16862;16860;919
4081;4;3440;126;110779;3249;4;17112;17110;932
4141;4;3472;126;112401;3276;4;17363;17361;946
4201;4;3592;87;114098;3314;4;17611;17609;961
4261;3;3624;75;115636;3385;4;17861;17859;972
4321;4;3592;87;117255;3459;4;18115;18113;986
4381;3;3568;75;118828;3530;4;18368;18366;998
4441;4;3576;87;120441;3603;4;18620;18618;1014
4501;4;3576;87;122037;3678;4;18870;18868;1026
4561;4;3576;87;123707;3755;4;19122;19120;1040
4621;4;3592;87;125417;3834;4;19376;19374;1054
4681;4;3592;87;126979;3907;4;19626;19624;1066
4741;4;3576;87;128602;3980;4;19873;19871;1079
4801;4;3432;126;130298;4009;4;20122;20120;1093
4861;4;3456;126;131923;4036;4;20377;20375;1108
4921;4;3432;126;133549;4063;4;20629;20627;1122
4981;4;3440;126;135256;4091;4;20883;20881;1137
5041;3;3600;75;136888;4119;4;21130;21128;1150
5101;4;3608;87;138515;4195;4;21381;21379;1164
5161;4;3576;87;140153;4271;4;21631;21629;1178
5221;4;3592;87;141815;4303;4;21881;21879;1192
5281;3;3584;75;143504;4380;4;22133;22131;1206
5341;4;3592;87;145199;4458;4;22384;22382;1220
5401;3;3592;75;146878;4536;4;22630;22628;1234
5461;4;3576;87;148468;4608;4;22883;22881;1248
5521;4;3616;87;150116;4671;4;23135;23133;1262
5581;3;3592;75;151761;4746;4;23390;23388;1276
5641;4;3440;126;153324;4780;4;23640;23638;1289
5701;4;3424;126;154981;4807;4;23891;23889;1304
5761;4;3424;126;156671;4835;4;24145;24143;1319
5821;4;3592;87;158246;4867;4;24394;24392;1331
5881;4;3560;87;159818;4896;4;24647;24645;1345
5941;4;3576;87;161391;4968;4;24901;24899;1358
6001;3;3600;75;162993;5042;4;25153;25151;1371
6061;4;3616;87;164621;5117;4;25401;25398;1386
6121;3;3440;114;166149;5148;4;25649;25646;1398
6181;4;3464;126;167832;5176;4;25901;25898;1413
6241;4;3472;126;169508;5204;4;26151;26148;1427
6301;3;3464;114;171074;5230;4;26405;26402;1439
6361;4;3448;126;172665;5256;4;26654;26651;1452
6421;3;3408;114;174294;5283;4;26906;26903;1465
6481;4;3456;126;176058;5312;4;27160;27157;1481
6541;4;3424;126;177635;5338;4;27413;27410;1494
6601;4;3608;87;179323;5398;4;27662;27659;1508
6661;4;3608;87;180897;5470;4;27913;27910;1522
6721;4;3592;87;182593;5548;4;28167;28164;1536
6781;4;3472;126;184266;5604;4;28417;28414;1549
6841;4;3408;126;185896;5631;4;28664;28661;1563
6901;4;3464;126;187463;5657;4;28914;28911;1577
6961;4;3440;126;189112;5684;4;29171;29168;1592
7021;4;3432;126;190699;5710;4;29424;29421;1605
7081;4;3448;126;192298;5736;4;29676;29673;1618
7141;4;3408;126;193988;5764;4;29932;29929;1632
7201;4;3464;126;195608;5791;4;30179;30176;1645
7261;4;3592;87;197240;5847;4;30431;30428;1658
7321;4;3408;126;198849;5888;4;30681;30678;1673
7381;3;3416;114;200428;5914;4;30929;30926;1685
7441;4;3440;126;202113;5942;4;31181;31178;1700
7501;4;3416;126;203666;5968;4;31432;31429;1712
7561;4;3432;126;205392;5997;4;31683;31680;1727
7621;3;3392;114;207021;6024;4;31932;31929;1740
7681;4;3592;87;208613;6086;4;32185;32182;1753
7741;4;3608;87;210269;6163;4;32436;32433;1767
7801;4;3608;87;211947;6241;4;32684;32681;1781
7861;4;3576;87;213632;6319;4;32937;32934;1796
7921;3;3456;114;215239;6393;4;33188;33185;1809
7981;4;3592;87;216936;6437;4;33441;33438;1824
8041;3;3440;114;218566;6479;4;33692;33689;1837
8101;3;3600;75;220222;6540;4;33945;33942;1852
8161;4;3584;87;221798;6612;4;34196;34193;1864
8221;4;3600;87;223453;6651;4;34442;34439;1879
8281;4;3576;87;225113;6727;4;34695;34692;1893
8341;4;3432;126;226699;6754;4;34944;34941;1907
8401;3;3432;114;228441;6783;4;35196;35193;1921
8461;3;3440;114;230008;6809;4;35448;35445;1934
8521;4;3448;126;231719;6837;3;35700;35697;1949
8581;4;3408;126;233298;6863;4;35950;35947;1962
8641;4;3456;126;234880;6889;4;36200;36197;1976
8701;4;3440;126;236513;6916;4;36450;36447;1991
8761;4;3456;126;238135;6943;4;36702;36699;2005
8821;4;3440;126;239705;6969;4;36954;36951;2017
8881;4;3416;126;241300;6995;4;37205;37202;2030
8941;4;3424;126;242924;7022;4;37463;37460;2044
9001;4;3424;126;244607;7050;4;37719;37716;2059
9061;4;3592;87;246229;7114;4;37970;37967;2073
9121;4;3408;126;247869;7173;4;38217;38214;2086
9181;4;3416;126;249517;7200;4;38468;38465;2100
9241;4;3416;126;251197;7228;4;38712;38709;2114
9301;3;3432;114;252856;7255;4;38957;38954;2128
9361;4;3424;126;254493;7282;4;39209;39206;2142
9421;3;3424;114;256174;7310;4;39461;39458;2156
9481;4;3448;126;257754;7336;4;39707;39704;2169
9541;3;3592;75;259371;7383;4;39959;39956;2182
9601;4;3592;87;261006;7459;4;40209;40206;2195
9661;4;3456;126;262651;7487;4;40458;40455;2208
9721;4;3432;126;264348;7515;4;40710;40707;2223
9781;4;3416;126;265923;7541;4;40958;40955;2237
9841;4;3584;87;267604;7577;4;41211;41208;2250
9901;4;3592;87;269268;7628;4;41466;41463;2264
9961;4;3568;87;270886;7702;4;41718;41715;2278
10021;4;3576;87;272456;7774;4;41969;41966;2292
10081;4;3608;87;274007;7845;4;42221;42218;2305
10141;4;3448;126;275687;7876;4;42475;42472;2319
10201;4;3424;126;277250;7902;4;42728;42725;2332
10261;4;3440;126;278932;7930;4;42979;42976;2346
10321;4;3440;126;280521;7956;4;43228;43225;2359
10381;4;3440;126;282226;7985;4;43483;43480;2372
10441;4;3448;126;283898;8013;4;43735;43732;2386
10501;4;3592;87;285610;8072;4;43988;43985;2400
10561;4;3592;87;287251;8147;4;44238;44235;2413
10621;4;3440;126;288874;8189;4;44494;44491;2428
10681;4;3416;126;290453;8215;4;44744;44741;2440
10741;3;3440;114;292036;8241;4;44998;44995;2453
10801;4;3560;87;293737;8308;4;45248;45245;2468
10861;4;3544;87;295375;8383;4;45500;45497;2482
10921;4;3576;87;297031;8459;4;45751;45748;2496
10981;4;3616;87;298638;8532;4;46001;45998;2509
11041;4;3584;87;300331;8610;4;46255;46252;2524
11101;4;3592;87;301889;8681;4;46504;46501;2536
11161;4;3544;87;303556;8758;4;46754;46751;2551
11221;4;3560;87;305182;8834;4;47005;47002;2565
11281;4;3584;87;306768;8905;4;47256;47253;2577
11341;4;3544;87;308428;8980;4;47504;47501;2591
11401;4;3464;126;310095;9008;4;47760;47757;2606
11461;4;3464;126;311709;9035;4;48015;48012;2618
11521;4;3432;126;313374;9062;4;48269;48266;2633
11581;4;3424;126;314939;9088;4;48517;48514;2646
11641;4;3424;126;316675;9117;4;48769;48766;2660
11701;4;3424;126;318312;9144;4;49023;49020;2673
11761;4;3568;87;319948;9177;4;49278;49275;2687
11821;4;3576;87;321571;9251;4;49529;49526;2700
11881;4;3576;87;323194;9326;4;49787;49784;2713
11941;3;3592;75;324832;9401;4;50038;50035;2726
12001;4;3448;126;326399;9451;4;50290;50287;2739
12061;4;3456;126;328045;9478;4;50540;50537;2754
12121;3;3440;114;329689;9505;4;50790;50787;2767
12181;4;3448;126;331329;9532;4;51045;51042;2780
12241;4;3440;126;332995;9560;4;51303;51300;2794
12301;4;3456;126;334588;9586;4;51554;51551;2807
12361;4;3472;126;336277;9614;4;51800;51797;2822
12421;4;3456;126;337848;9640;4;52050;52047;2835
12481;3;3440;114;339415;9666;4;52303;52300;2848
12541;4;3576;87;341083;9701;4;52558;52555;2862
12601;4;3624;87;342717;9766;4;52808;52805;2876
12661;4;3592;87;344358;9841;4;53055;53052;2891
12721;4;3632;87;345957;9916;4;53308;53305;2904
12781;4;3616;87;347644;9993;4;53558;53555;2917
12841;3;3624;75;349297;10069;4;53808;53805;2932
12901;4;3592;87;350928;10134;4;54058;54055;2946
12961;4;3592;87;352599;10212;4;54310;54307;2959
13021;4;3472;126;354180;10239;4;54558;54555;2972
13081;4;3608;87;355825;10310;4;54803;54800;2986
13141;3;3608;75;357495;10388;4;55058;55055;3000
13201;4;3592;87;359107;10461;4;55311;55308;3015
13261;4;3448;126;360710;10517;4;55563;55560;3028
13321;4;3600;87;362312;10546;4;55812;55809;3042
13381;4;3600;87;363981;10622;4;56063;56060;3055
13441;3;3592;75;365576;10696;4;56311;56308;3068
13501;4;3608;87;367202;10771;4;56564;56561;3082
13561;3;3592;75;368800;10844;4;56814;56811;3094
13621;4;3568;87;370453;10921;4;57067;57064;3107
13681;4;3592;87;372149;11000;4;57318;57315;3121
13741;4;3600;87;373710;11072;4;57572;57569;3134
13801;4;3592;87;375389;11150;4;57825;57822;3149
13861;3;3616;75;376973;11221;4;58074;58071;3162
13921;3;3600;75;378641;11297;4;58325;58322;3176
13981;4;3592;87;380268;11372;4;58581;58578;3190
14041;4;3600;87;381891;11447;4;58832;58829;3203
14101;4;3424;126;383477;11474;4;59083;59080;3217
14161;3;3432;114;385058;11500;4;59331;59328;3230
14221;4;3424;126;386753;11528;4;59581;59578;3245
14281;3;3440;114;388328;11554;4;59826;59823;3258
14341;3;3592;75;389957;11627;4;60078;60075;3272
14401;4;3592;87;391509;11696;4;60331;60328;3285
14461;4;3480;126;393166;11724;4;60583;60580;3300
14521;4;3448;126;394811;11751;4;60838;60835;3313
14581;4;3576;87;396509;11799;4;61089;61086;3327
14641;4;3576;87;398193;11875;4;61341;61338;3341
14701;3;3592;75;399809;11949;4;61591;61588;3354
14761;3;3584;75;401497;12030;4;61842;61839;3369
14821;4;3576;87;403132;12105;4;62093;62090;3382
14881;4;3608;87;404761;12179;4;62348;62345;3395
14941;4;3576;87;406348;12251;4;62596;62593;3408
15001;4;3600;87;407967;12328;4;62847;62844;3421
15061;4;3576;87;409658;12405;4;63101;63097;3436
15121;4;3592;87;411291;12480;4;63353;63349;3449
15181;4;3592;87;412929;12556;4;63607;63603;3463
15241;4;3568;87;414628;12634;4;63856;63852;3478
15301;4;3568;87;416339;12715;4;64104;64100;3491
15361;4;3568;87;417954;12790;4;64352;64348;3504
15421;4;3560;87;419597;12864;4;64601;64597;3517
15481;4;3560;87;421308;12941;4;64852;64848;3532
15541;3;3592;75;422968;13018;4;65101;65096;3545
15601;3;3400;114;424566;13078;4;65350;65345;3558
15661;4;3432;126;426209;13105;4;65603;65598;3573
15721;4;3448;126;427880;13133;4;65850;65845;3586
15781;4;3432;126;429517;13160;4;66098;66093;3599
15841;4;3424;126;431112;13219;4;66346;66341;3612
15901;4;3576;87;432772;13272;4;66599;66594;3626
15961;4;3448;126;434413;13300;4;66851;66846;3641
16021;4;3440;126;436051;13327;4;67107;67101;3655
16081;3;3432;114;437690;13354;4;67356;67350;3669
16141;4;3456;126;439350;13381;4;67610;67604;3684
16201;3;3456;114;440984;13408;4;67864;67858;3697
16261;3;3464;114;442686;13436;4;68117;68111;3711
16321;3;3456;114;444264;13462;4;68368;68362;3724
16381;4;3408;126;445913;13489;4;68620;68614;3739
16441;3;3416;114;447440;13514;4;68873;68867;3750
16501;4;3448;126;449141;13542;4;69121;69114;3765
16561;4;3440;126;450827;13570;4;69368;69361;3779
16621;4;3456;126;452506;13598;4;69620;69613;3794
16681;3;3440;114;454092;13624;4;69872;69865;3806
16741;4;3440;126;455719;13651;4;70123;70116;3819
16801;3;3592;75;457376;13691;4;70372;70365;3832
16861;4;3456;126;459021;13719;4;70624;70617;3847
16921;4;3456;126;460623;13745;4;70873;70866;3859
16981;4;3424;126;462237;13772;4;71123;71116;3873
17041;4;3424;126;463935;13800;4;71378;71371;3886
17101;4;3416;126;465566;13827;4;71626;71619;3899
17161;4;3576;87;467243;13877;4;71879;71872;3913
17221;3;3584;75;468844;13952;4;72126;72119;3925
17281;4;3600;87;470555;14031;4;72378;72371;3940
17341;3;3592;75;472151;14105;4;72630;72623;3953
17401;4;3608;87;473837;14181;4;72886;72879;3968
17461;4;3592;87;475418;14253;4;73135;73128;3981
17521;4;3584;87;477044;14327;4;73386;73379;3995
17581;4;3592;87;478597;14397;4;73638;73631;4008
17641;3;3624;75;480183;14470;4;73887;73880;4021
17701;3;3624;75;481809;14545;4;74138;74131;4035
17761;4;3616;87;483424;14619;4;74391;74384;4049
17821;4;3608;87;485058;14693;4;74637;74630;4063
17881;4;3576;87;486757;14772;4;74891;74884;4076
17941;4;3608;87;488410;14847;4;75143;75136;4089
18001;4;3616;87;489966;14919;4;75397;75390;4103
18061;3;3608;75;491545;14991;4;75646;75639;4116
18121;3;3592;75;493181;15067;4;75898;75891;4129
18181;4;3576;87;494788;15141;4;76147;76140;4143
18241;4;3576;87;496416;15216;4;76397;76390;4155
18301;3;3600;75;498018;15290;4;76648;76641;4169
18361;3;3584;75;499588;15361;4;76900;76893;4182
18421;4;3424;126;501259;15394;4;77150;77143;4196
18481;4;3584;87;502878;15429;4;77397;77390;4209
18541;4;3592;87;504548;15505;4;77649;77642;4223
18601;3;3600;75;506243;15584;4;77902;77895;4237
18661;4;3440;126;507830;15611;4;78150;78143;4251
18721;4;3424;126;509572;15640;4;78410;78403;4267
18781;4;3576;87;511186;15693;4;78658;78651;4279
18841;2;3448;102;512829;15721;4;78912;78905;4292
18901;4;3432;126;514464;15748;4;79165;79158;4307
18961;4;3424;126;516027;15774;4;79417;79410;4320
19021;4;3440;126;517663;15801;4;79664;79657;4335
19081;4;3440;126;519338;15829;4;79919;79912;4349
19141;4;3424;126;520970;15856;4;80170;80163;4363
19201;3;3568;75;522639;15923;4;80423;80416;4377
19261;4;3592;87;524303;16000;4;80675;80668;4390
19321;4;3584;87;525965;16076;4;80926;80919;4404
19381;4;3560;87;527559;16148;4;81178;81171;4418
19441;3;3608;75;529126;16221;4;81430;81423;4431
19501;3;3592;75;530709;16293;4;81685;81678;4445
19561;4;3568;87;532398;16372;4;81933;81926;4460
19621;3;3440;114;534000;16439;4;82184;82177;4473
19681;3;3448;114;535589;16483;4;82429;82422;4487
19741;4;3456;126;537286;16511;4;82684;82677;4502
19801;4;3448;126;538960;16539;4;82937;82930;4516
19861;4;3456;126;540624;16566;4;83190;83183;4530
19921;4;3432;126;542193;16592;4;83440;83433;4543
19981;3;3440;114;543881;16620;4;83691;83684;4556
20041;4;3424;126;545521;16647;4;83943;83936;4570
20101;3;3440;114;547167;16674;4;84193;84186;4583
20161;4;3432;126;548878;16702;4;84446;84439;4598
20221;4;3424;126;550488;16729;4;84695;84688;4612
20281;4;3424;126;552116;16756;4;84949;84942;4626
20341;4;3408;126;553683;16782;4;85202;85195;4639
20401;3;3456;114;555375;16810;4;85455;85448;4652
20461;4;3440;126;557023;16837;4;85711;85704;4667
20521;4;3456;126;558556;16862;4;85958;85951;4680
20581;4;3424;126;560164;16889;4;86211;86204;4694
20641;3;3464;114;561852;16917;4;86462;86455;4707
20701;4;3568;87;563476;16981;4;86711;86704;4720
20761;4;3432;126;565126;17011;4;86962;86955;4734
20821;4;3424;126;566701;17037;4;87212;87205;4746
20881;4;3448;126;568325;17064;4;87464;87457;4760
20941;4;3448;126;569956;17091;4;87712;87705;4773
21001;3;3432;114;571656;17119;4;87964;87957;4788
21061;4;3456;126;573291;17146;4;88214;88207;4802
21121;4;3432;126;574913;17173;4;88467;88460;4816
21181;2;3464;102;576544;17200;4;88719;88712;4830
21241;3;3440;114;578238;17228;4;88974;88967;4844
21301;3;3448;114;579865;17255;4;89221;89214;4857
21361;4;3440;126;581502;17282;4;89474;89467;4871
21421;4;3424;126;583195;17310;4;89725;89718;4886
21481;4;3440;126;584795;17336;4;89978;89971;4900
21541;2;3448;102;586430;17363;4;90229;90222;4913
21601;4;3600;87;588112;17417;4;90479;90472;4928
21661;3;3456;114;589765;17447;4;90731;90724;4942
21721;4;3432;126;591453;17475;4;90985;90978;4957
21781;4;3616;87;593082;17502;4;91236;91229;4971
21841;4;3560;87;594740;17578;4;91484;91477;4985
21901;4;3600;87;596383;17653;4;91731;91724;4998
21961;4;3424;126;598053;17712;4;91979;91972;5012
22021;4;3456;126;599681;17739;4;92228;92221;5026
22081;4;3424;126;601312;17766;4;92478;92471;5040
22141;4;3408;126;603000;17794;4;92728;92721;5053
22201;3;3424;114;604555;17820;4;92981;92974;5066
22261;3;3440;114;606249;17848;4;93233;93226;5080
22321;4;3608;87;607944;17922;4;93484;93477;5095
22381;4;3608;87;609596;17999;4;93736;93729;5109
22441;4;3576;87;611224;18074;4;93990;93983;5123
22501;3;3616;75;612829;18149;4;94239;94232;5135
22561;4;3616;87;614507;18225;4;94491;94484;5150
22621;4;3600;87;616205;18304;4;94742;94735;5164
22681;3;3592;75;617880;18379;4;94994;94987;5178
22741;4;3600;87;619457;18451;4;95247;95240;5192
22801;4;3616;87;621069;18522;4;95499;95492;5206
22861;4;3592;87;622758;18600;4;95751;95744;5221
22921;4;3592;87;624415;18676;4;96004;95997;5234
22981;4;3600;87;626077;18753;4;96252;96245;5248
23041;4;3624;87;627749;18830;4;96505;96498;5262
23101;3;3600;75;629383;18905;4;96752;96745;5276
23161;3;3448;114;630932;18969;4;97000;96993;5289
23221;3;3472;114;632548;18996;4;97253;97246;5303
23281;4;3440;126;634253;19024;4;97508;97501;5316
23341;4;3400;126;635881;19051;4;97757;97750;5330
23401;4;3416;126;637484;19078;4;98006;97999;5344
23461;4;3424;126;639113;19105;4;98257;98250;5356
23521;4;3424;126;640761;19132;4;98505;98498;5370
23581;4;3584;87;642404;19205;4;98759;98752;5385
23641;4;3576;87;644138;19285;4;99012;99005;5399
23701;3;3568;75;645732;19357;4;99263;99256;5412
23761;4;3432;126;647261;19383;4;99510;99503;5426
23821;4;3424;126;648832;19409;4;99760;99753;5439
23881;4;3416;126;650581;19438;4;100013;100006;5453
23941;4;3448;126;652226;19465;4;100262;100255;5467
24001;4;3464;126;653908;19493;4;100513;100506;5481
24061;4;3440;126;655512;19519;4;100762;100755;5493
24121;4;3600;87;657164;19582;4;101012;101005;5507
24181;4;3592;87;658781;19656;4;101260;101253;5520
24241;4;3600;87;660464;19732;4;101512;101505;5535
24301;4;3424;126;662106;19792;4;101766;101759;5549
24361;4;3576;87;663711;19864;4;102016;102009;5562
24421;3;3600;75;665339;19939;4;102270;102263;5576
24481;4;3576;87;666990;20016;4;102522;102515;5589
24541;4;3584;87;668595;20091;4;102774;102767;5602
24601;4;3536;87;670246;20167;4;103025;103017;5616
24661;2;3592;63;671869;20242;4;103277;103270;5627
24721;4;3616;87;673539;20319;4;103532;103525;5642
24781;4;3600;87;675150;20394;4;103785;103778;5655
24841;4;3600;87;676827;20470;4;104035;104028;5670
24901;4;3600;87;678457;20544;4;104287;104280;5684
24961;4;3568;87;680131;20622;4;104539;104532;5698
25021;3;3576;75;681738;20697;4;104789;104782;5710
25081;4;3464;126;683344;20747;4;105042;105035;5725
25141;3;3408;114;684930;20773;4;105291;105284;5737
25201;4;3432;126;686505;20799;4;105539;105532;5750
25261;3;3408;114;688087;20825;4;105790;105783;5764
25321;3;3456;114;689777;20853;4;106043;106036;5779
25381;4;3424;126;691409;20880;4;106297;106290;5794
25441;4;3440;126;693037;20907;4;106547;106540;5807
25501;4;3424;126;694668;20934;4;106796;106789;5819
25561;4;3464;126;696366;20971;4;107050;107043;5834
25621;4;3456;126;697992;20998;4;107304;107297;5847
25681;4;3416;126;699629;21025;4;107555;107548;5860
25741;2;3616;63;701299;21067;4;107807;107800;5872
25801;4;3576;87;702903;21141;4;108057;108050;5886
25861;4;3440;126;704572;21216;4;108308;108301;5901
25921;4;3440;126;706141;21242;4;108559;108552;5914
25981;4;3440;126;707821;21270;4;108810;108803;5928
26041;3;3432;114;709407;21296;4;109062;109055;5942
26101;4;3440;126;711032;21323;4;109307;109300;5956
26161;4;3424;126;712618;21349;4;109556;109549;5969
26221;4;3424;126;714269;21376;4;109811;109804;5983
26281;4;3584;87;715816;21446;4;110064;110057;5995
26341;3;3560;75;717519;21526;4;110317;110310;6009
26401;4;3576;87;719079;21598;4;110566;110559;6022
26461;4;3608;87;720720;21673;4;110821;110814;6037
26521;4;3408;126;722254;21743;4;111074;111067;6050
26581;3;3440;114;723888;21770;4;111323;111316;6062
26641;4;3592;87;725625;21802;4;111574;111567;6078
26701;4;3560;87;727209;21864;4;111822;111815;6091
26761;4;3576;87;728774;21936;4;112070;112063;6104
26821;3;3416;114;730426;21964;4;112319;112312;6118
26881;4;3592;87;732139;22015;4;112569;112562;6133
26941;3;3600;75;733790;22092;4;112821;112814;6147
27001;4;3592;87;735377;22166;4;113074;113067;6161
27061;4;3616;87;737018;22242;4;113324;113317;6174
27121;4;3608;87;738579;22314;4;113575;113568;6187
27181;4;3440;126;740243;22342;4;113829;113822;6201
27241;4;3584;87;741863;22404;4;114077;114070;6215
27301;3;3576;75;743536;22482;4;114327;114320;6229
27361;4;3568;87;745133;22554;4;114578;114571;6243
27421;4;3592;87;746746;22628;4;114828;114821;6256
27481;4;3624;87;748419;22706;4;115082;115075;6271
27541;4;3592;87;750090;22784;4;115328;115321;6284
27601;3;3584;75;751773;22862;4;115582;115575;6298
27661;3;3584;75;753419;22938;4;115832;115825;6312
27721;4;3592;87;755022;23012;4;116083;116076;6326
27781;4;3568;87;756587;23084;4;116333;116326;6339
27841;4;3592;87;758274;23162;4;116587;116580;6354
27901;3;3600;75;759893;23236;4;116835;116828;6367
27961;4;3592;87;761519;23311;4;117083;117076;6381
28021;4;3576;87;763180;23387;4;117336;117329;6396
28081;4;3592;87;764772;23461;4;117584;117577;6408
28141;3;3592;75;766356;23533;4;117835;117828;6421
28201;3;3608;75;767970;23606;4;118084;118077;6433
28261;4;3600;87;769597;23680;4;118335;118328;6447
28321;4;3600;87;771147;23750;4;118586;118579;6461
28381;4;3432;126;772751;23821;4;118841;118834;6475
28441;4;3456;126;774390;23848;4;119091;119084;6488
28501;4;3448;126;775971;23874;4;119346;119339;6502
28561;4;3576;87;777676;23913;4;119600;119593;6516
28621;4;3592;87;779242;23984;4;119851;119844;6529
28681;4;3608;87;780873;24058;4;120101;120094;6542
28741;3;3624;75;782471;24132;4;120349;120342;6555
28801;4;3624;87;784134;24208;4;120598;120590;6569
28861;3;3616;75;785781;24283;4;120848;120840;6582
28921;4;3584;87;787397;24358;4;121097;121089;6596
28981;3;3584;75;789005;24432;4;121351;121343;6609
29041;4;3608;87;790674;24509;3;121605;121596;6623
29101;4;3592;87;792300;24585;4;121854;121846;6637
29161;3;3416;114;793931;24613;4;122103;122095;6650
29221;3;3424;114;795605;24641;4;122356;122348;6664
29281;3;3608;75;797168;24682;4;122608;122600;6677
29341;4;3424;126;798775;24724;4;122859;122851;6690
29401;4;3616;87;800457;24792;4;123110;123102;6703
29461;3;3456;114;802094;24820;4;123358;123350;6717
29521;4;3416;126;803622;24845;4;123607;123599;6730
29581;4;3456;126;805264;24872;4;123857;123849;6742
29641;4;3456;126;806897;24899;4;124107;124099;6755
29701;4;3456;126;808493;24925;4;124356;124348;6769
29761;4;3432;126;810134;24952;4;124609;124601;6782
29821;3;3608;75;811826;25016;4;124858;124850;6796
29881;4;3616;87;813514;25094;4;125114;125106;6810
29941;4;3616;87;815178;25171;4;125363;125355;6824
30001;4;3616;87;816829;25247;4;125614;125606;6837
30061;4;3568;87;818543;25327;4;125872;125864;6851
30121;4;3576;87;820203;25401;4;126125;126117;6865
30181;4;3560;87;821867;25478;4;126378;126370;6879
30241;3;3576;75;823506;25553;4;126631;126623;6891
30301;4;3568;87;825178;25629;4;126884;126876;6906
30361;4;3592;87;826888;25707;4;127135;127127;6920
30421;4;3600;87;828476;25778;4;127381;127373;6932
30481;3;3416;114;830127;25806;4;127635;127626;6946
30541;3;3456;114;831759;25833;4;127884;127875;6960
30601;4;3432;126;833437;25861;4;128136;128127;6975
30661;4;3424;126;835026;25887;4;128387;128378;6988
30721;4;3576;87;836636;25954;4;128637;128628;7002
30781;4;3592;87;838284;26029;4;128886;128877;7016
30841;4;3576;87;839923;26104;4;129139;129130;7029
30901;4;3584;87;841552;26179;4;129390;129381;7042
30961;2;3600;63;843201;26253;4;129640;129631;7055
31021;4;3592;87;844817;26327;4;129889;129880;7069
31081;4;3632;87;846452;26402;4;130141;130132;7084
31141;4;3608;87;848043;26476;4;130395;130386;7097
31201;4;3584;87;849681;26550;4;130642;130633;7111
31261;4;3568;87;851279;26624;4;130893;130884;7123
